AccountId1,AccountId2,MatchPercentage,RoleCount
0013c00001yU1vSAAS,0013c00001uazzgAAA,1,2
0013c00001yU1vSAAS,0013c000020vVwVAAU,0.928,2
0013c00001yU4eEAAS,0011J00001OXe0AQAT,1,1
0013c00001yU4eEAAS,0011J00001OXe2OQAT,1,1
0013c00001yU4eEAAS,0011J00001OXe5qQAD,1,1
0013c00001yU4yAAAS,0011J00001NcZ0FQAV,0.856,1
0013c00001yU4yAAAS,0011J00001OXheXQAT,0.916,1
0013c00001yTxmDAAS,001Nq00000XC7nmIAD,1,1
0013c00001yU4yAAAS,0011J00001OmtjWQAR,1,1
0013c00001yU4yAAAS,0011J00001OnABRQA3,1,1
0013c00001yU4yAAAS,0013c00001ualJDAAY,0.868,1
0013c00001yU4yAAAS,0013c00001yU6cJAAS,1,1
0013c00001yU2uvAAC,0013c00001z5EalAAE,0.976,1
0013c00001yU4yAAAS,0013c000020vYvjAAE,0.916,1
0013c00001yU6cJAAS,0011J00001NcZ0FQAV,0.856,2
0013c00001yU6cJAAS,0011J00001OXheXQAT,0.916,2
0013c00001yU4eEAAS,0013c00001yWDjMAAW,1,1
0013c00001yU5a9AAC,0013c00001px78mAAA,0.886,5
0013c00001yU6cJAAS,0011J00001OmtjWQAR,1,2
0013c00001yU6cJAAS,0011J00001OnABRQA3,1,2
0013c00001yU6cJAAS,0013c00001ualJDAAY,0.868,2
0013c00001yU6cJAAS,0013c00001yU4yAAAS,1,2
0013c00001yU4eEAAS,0013c000020vsccAAA,1,1
0013c00001yU6cJAAS,0013c000020vYvjAAE,0.916,2
0013c00001yU5a9AAC,0013c000020vXzUAAU,0.886,5
0013c00001yTxmDAAS,001Nq00000as5ClIAI,0.916,1
0013c00001yU4eEAAS,0013c000020yejtAAA,1,1
0013c00001yTzhiAAC,001Nq00000as5Q8IAI,1,1
0013c00001yU4yAAAS,001Nq00000arpUmIAI,0.856,1
0013c00001yU4yAAAS,001Nq00000as5EIIAY,1,1
0013c00001yU4yAAAS,001Nq00000as5REIAY,1,1
0013c00001yU4yAAAS,001Nq00000as5SzIAI,0.868,1
0013c00001yU1vSAAS,001Nq00000arpUtIAI,1,2
0013c00001yU7D4AAK,0013c00001yVUruAAG,0.976,1
0013c00001yU1vSAAS,001Nq00000as0haIAA,0.928,2
0013c00001yU7D4AAK,0013c000020vG9bAAE,0.976,1
0013c00001yU1vSAAS,001o000000tkgYcAAI,1,2
0013c00001yU7D4AAK,0013c000020vatgAAA,0.976,1
0013c00001yUEAgAAO,0011J00001OmtwbQAB,0.9520000000000001,5
0013c00001yU6cJAAS,001Nq00000arpUmIAI,0.856,2
0013c00001yU6cJAAS,001Nq00000as5EIIAY,1,2
0013c00001yU6cJAAS,001Nq00000as5REIAY,1,2
0013c00001yU6cJAAS,001Nq00000as5SzIAI,0.868,2
0013c00001yUKrhAAG,0011J00001OXlpgQAD,1,8
0013c00001yUEAgAAO,0013c000020vhVCAAY,0.9140000000000001,5
0013c00001yUBABAA4,001Nq00000XC7nyIAD,1,1
0013c00001yUEAgAAO,0013c000020ykGWAAY,0.8560000000000001,5
0013c00001yUM9TAAW,0011J00001On8eCQAR,0.868,43
0013c00001yU8F3AAK,001Nq00000XC7nwIAD,1,1
0013c00001yUBWtAAO,0013c000020vcHgAAI,0.904,1
0013c00001yUBWtAAO,0013c000020vsrgAAA,0.922,1
0013c00001yUBAIAA4,001Nq00000XC7nzIAD,1,1
0013c00001yU4eEAAS,001Nq00000as5PcIAI,1,1
0013c00001yU4eEAAS,001Nq00000as5PfIAI,1,1
0013c00001yU2uvAAC,001Nq00000ardobIAA,0.976,1
0013c00001yUKrhAAG,0013c000020veeIAAQ,1,8
0013c00001yU5a9AAC,001Nq00000arpUlIAI,0.886,5
0013c00001yUKrhAAG,0013c000020vkg4AAA,1,8
0013c00001yUUVjAAO,0011J00001EApMFQA1,0.85,1
0013c00001yUEAgAAO,001Nq00000XCO6NIAX,0.9140000000000001,5
0013c00001yU7D4AAK,001Nq00000as0hqIAA,0.976,1
0013c00001yUM9TAAW,001Nq00000XCAFdIAP,0.868,43
0013c00001yUBWtAAO,001Nq00000XCHPDIA5,0.922,1
0013c00001yUWRIAA4,0013c00001uasj1AAA,0.984,1
0013c00001yUEAgAAO,001Nq00000as5RGIAY,0.9520000000000001,5
0013c00001yUWRmAAO,0013c000020yUglAAE,0.856,1
0013c00001yUWRmAAO,001Nq00000XCBEeIAP,0.856,1
0013c00001yUKrhAAG,001Nq00000as0i3IAA,1,8
0013c00001yUKrhAAG,001Nq00000as5CgIAI,1,8
0013c00001yUUVjAAO,001Nq00000XCHPOIA5,0.9400000000000001,1
0013c00001yUdBMAA0,001Nq00000XC7oCIAT,1,1
0013c00001yUnO5AAK,0011J00001OmpcDQAR,1,1
0013c00001yUdXVAA0,001Nq00000arpV1IAI,1,3
0013c00001yUUVjAAO,001Nq00000as5ETIAY,1,1
0013c00001yUnO5AAK,0013c000020vVAuAAM,1,1
0013c00001yUWRIAA4,001Nq00000XCNyUIAX,0.984,1
0013c00001yUnO5AAK,0013c000020wPYSAA2,0.91,1
0013c00001yUpeNAAS,0013c000020vInXAAU,0.964,1
0013c00001yUeE6AAK,001Nq00000XC7oFIAT,1,2
0013c00001yUOO4AAO,001Nq00000as5nrIAA,0.888,4
0013c00001yUpeNAAS,001Nq00000XC7oLIAT,1,1
0013c00001yUWRIAA4,001Nq00000as5EUIAY,1,1
0013c00001yUxfIAAS,0013c000020vdFKAAY,0.8799999999999999,1
0013c00001yUxfIAAS,0013c000020vnNiAAI,0.8799999999999999,1
0013c00001yUpeNAAS,001Nq00000XCO3oIAH,0.964,1
0013c00001yUtL5AAK,001Nq00000XC7oPIAT,1,1
0013c00001yUxfIAAS,0013c000020yjHUAAY,0.8799999999999999,1
0013c00001yUxfIAAS,0013c000020yqmtAAA,1,1
0013c00001yVA2rAAG,0011J00001MyVbMQAV,0.8919999999999999,36
0013c00001yUuLAAA0,001Nq00000XC7oQIAT,1,1
0013c00001yUnO5AAK,001Nq00000as0hVIAQ,1,1
0013c00001yUnO5AAK,001Nq00000as5JXIAY,0.91,1
0013c00001yUnO5AAK,001o000000vfmjoAAA,1,1
0013c00001yUzjwAAC,001Nq00000XC7oTIAT,1,1
0013c00001yV7zcAAC,0013c000020yTtLAAU,0.964,8
0013c00001yVA2rAAG,0013c00001yVNNVAA4,0.8919999999999999,36
0013c00001yUxfIAAS,001Nq00000as5WSIAY,1,1
0013c00001yVBMYAA4,0013c000020yHNAAA2,0.88,2
0013c00001yVAO7AAO,001Nq00000XC7oZIAT,1,1
0013c00001yVBMYAA4,001Nq00000XC7oaIAD,1,2
0013c00001yV8OwAAK,001Nq00000XC7oXIAT,1,1
0013c00001yVGPSAA4,001Nq00000XC7odIAD,1,1
0013c00001yVBMYAA4,001Nq00000XCO7iIAH,0.88,2
0013c00001yUzLRAA0,001Nq00000XC7oSIAT,1,1
0013c00001yVNNVAA4,0011J00001MyVbMQAV,1,173
0013c00001yVNMZAA4,0011J00001OXkCqQAL,0.852,6
0013c00001yVIgkAAG,001Nq00000XC7ofIAD,1,1
0013c00001yVIh8AAG,001Nq00000XC7ogIAD,1,1
0013c00001yVNNVAA4,0013c00001yVA2rAAG,0.8919999999999999,173
0013c00001yVPhQAAW,0013c000020vZgFAAU,0.928,3
0013c00001yVNNVAA4,0013c000020vR6dAAE,0.9580000000000001,173
0013c00001yVA2rAAG,001Nq00000as23uIAA,0.8919999999999999,36
0013c00001yVA2rAAG,001Nq00000as3neIAA,1,36
0013c00001yVTTwAAO,0011J00001OllBaQAJ,1,1
0013c00001yVRmhAAG,0013c00001z5EyEAAU,0.8799999999999999,1
0013c00001yVOkZAAW,0013c000020ybkZAAQ,0.922,2
0013c00001yVPhQAAW,001Nq00000XC7omIAD,1,3
0013c00001yVTTwAAO,0013c000020ySpsAAE,0.922,1
0013c00001yVUruAAG,0013c00001yU7D4AAK,0.976,1
0013c00001yVTTwAAO,0013c000020ygpuAAA,1,1
0013c00001yVPhQAAW,001Nq00000XCO5eIAH,0.928,3
0013c00001yVUruAAG,0013c000020vG9bAAE,1,1
0013c00001yVOkZAAW,001Nq00000XCBFCIA5,0.922,2
0013c00001yVUruAAG,0013c000020vatgAAA,1,1
0013c00001yVRmhAAG,001Nq00000XC7ooIAD,1,1
0013c00001yVNNVAA4,001Nq00000XBzrPIAT,1,173
0013c00001yVRmhAAG,001Nq00000as5ClIAI,0.8799999999999999,1
0013c00001yVgWSAA0,001Nq00000XC7otIAD,1,1
0013c00001yVgv6AAC,0013c000020vAmEAAU,0.956,5
0013c00001yVgv6AAC,0013c000020vMYFAA2,0.956,5
0013c00001yWDB7AAO,0011J00001Hw1JvQAJ,0.908,5
0013c00001yVgv6AAC,0013c000020vd1kAAA,0.92,5
0013c00001yVNNVAA4,001Nq00000XCOBXIA5,0.856,173
0013c00001yWDjMAAW,0011J00001OXe0AQAT,1,1
0013c00001yWDjMAAW,0011J00001OXe2OQAT,1,1
0013c00001yWDjMAAW,0011J00001OXe5qQAD,1,1
0013c00001yVgv6AAC,0013c000020yVUmAAM,0.9460000000000001,5
0013c00001yXPlNAAW,0011J00001NLgNcQAL,0.874,1
0013c00001yVc1cAAC,001Nq00000XC7osIAD,1,0
0013c00001yVUruAAG,001Nq00000as0hqIAA,1,1
0013c00001yXPlNAAW,0011J00001OXk1aQAD,0.8979999999999999,1
0013c00001yWDjMAAW,0013c00001yU4eEAAS,1,1
0013c00001yVNNVAA4,001Nq00000as23uIAA,0.868,173
0013c00001yVNNVAA4,001Nq00000as3neIAA,0.8919999999999999,173
0013c00001yWDB7AAO,0013c000020veeIAAQ,0.91,5
0013c00001yWDjMAAW,0013c000020vsccAAA,1,1
0013c00001yWDjMAAW,0013c000020yejtAAA,1,1
0013c00001yVgv5AAC,001Nq00000XC7ovIAD,1,3
0013c00001yWDgLAAW,001Nq00000XC7p0IAD,1,1
0013c00001yVgv6AAC,001Nq00000XCO5wIAH,0.92,5
0013c00001yVhNIAA0,001Nq00000XC7oxIAD,1,1
0013c00001yVgv6AAC,001Nq00000as5UQIAY,0.956,5
0013c00001yd5qnAAA,001Nq00000XCNmaIAH,0.868,1
0013c00001yWDjMAAW,001Nq00000as5PcIAI,1,1
0013c00001yWDjMAAW,001Nq00000as5PfIAI,1,1
0013c00001yWDB7AAO,001Nq00000arvW1IAI,0.908,5
0013c00001yWDB7AAO,001Nq00000as5CgIAI,0.91,5
0013c00001ydUcOAAU,001Nq00000XCO0MIAX,1,0
0013c00001yfQUyAAM,0013c000020yMDhAAM,0.922,0
0013c00001yfQwIAAU,0013c00001z5FFpAAM,1,0
0013c00001yfapzAAA,0011J00001OmlskQAB,0.85,1
0013c00001yfapzAAA,0013c00001sQcOwAAK,0.862,1
0013c00001yfapzAAA,0013c00001sQcRHAA0,0.88,1
0013c00001yfapzAAA,0013c000020vKItAAM,1,1
0013c00001yew3gAAA,001Nq00000XCO0WIAX,1,0
0013c00001yfapzAAA,001Nq00000XCNlqIAH,0.964,1
0013c00001yfapzAAA,001Nq00000XCO1GIAX,0.862,1
0013c00001yfapzAAA,001Nq00000as5XZIAY,0.964,1
0013c00001yfapzAAA,001Nq00000as5cMIAQ,0.856,1
0013c00001yfapzAAA,001Nq00000as5nZIAQ,1,1
0013c00001yfapzAAA,001o0000010LfvGAAS,0.9400000000000001,1
0013c00001yfapzAAA,001o0000011Pd9NAAS,0.9400000000000001,1
0013c00001yfapzAAA,001o0000014d521AAA,0.868,1
0013c00001z5EalAAE,0011J00001OXgskQAD,0.96,1
0013c00001z5EYMAA2,0013c000020yGrQAAU,0.886,1
0013c00001z5EyEAAU,0011J00001OXmhFQAT,1,1
0013c00001z5EalAAE,0013c00001yU2uvAAC,0.976,1
0013c00001z5EyEAAU,0013c00001yTxmDAAS,0.916,1
0013c00001z5FFpAAM,0013c00001yfQwIAAU,1,1
0013c00001yg1kwAAA,001Nq00000XCO0yIAH,1,1
0013c00001z5EyEAAU,0013c00001yVRmhAAG,0.8799999999999999,1
0013c00001z5EYMAA2,001Nq00000XCO15IAH,1,1
0013c000020PHrWAAW,0011J00001ECrpWQAT,0.91,1
0013c00001z5EMoAAM,001Nq00000XCO14IAH,1,1
0013c00001z5EYMAA2,001Nq00000as5W2IAI,0.886,1
0013c00001z5EyEAAU,001Nq00000XC7nmIAD,0.916,1
0013c00001z5EyEAAU,001Nq00000XC7ooIAD,0.8799999999999999,1
0013c000020jEf7AAE,0011J00001OXkCqQAL,0.85,15
0013c000020jMcZAAU,0013c000020vV8lAAE,1,1
0013c00001z5EyEAAU,001Nq00000as5ClIAI,1,1
0013c00001zBs4nAAC,001Nq00000XCHQ7IAP,0.94,1
0013c00001z5EalAAE,001Nq00000ardobIAA,1,1
0013c000020jEf7AAE,0013c000020vatEAAQ,0.868,15
0013c000020jIPvAAM,0013c000020yOcxAAE,1,1
0013c000020enJvAAI,001Nq00000as3nuIAA,0.9580000000000001,1
0013c000020v7ybAAA,0011J00001OmypcQAB,0.8979999999999999,2
0013c000020v7ybAAA,0013c000020vOa0AAE,0.928,2
0013c000020v7ybAAA,0013c000020vcX7AAI,0.8979999999999999,2
0013c000020v7ybAAA,0013c000020yAkZAAU,0.8919999999999999,2
0013c000020v7ybAAA,0013c000020ykt4AAA,0.928,2
0013c000020PHrWAAW,001Nq00000XCHPIIA5,0.856,1
0013c000020v7ybAAA,001Nq00000XCO1VIAX,1,2
0013c000020v7ybAAA,001Nq00000XCO7BIAX,0.8919999999999999,2
0013c000020v7VoAAI,001Nq00000XCO1SIAX,1,1
0013c000020v7ybAAA,001Nq00000as0huIAA,0.8979999999999999,2
0013c000020v7jSAAQ,001Nq00000XCO1UIAX,1,1
0013c000020v7ybAAA,001Nq00000as5UsIAI,0.928,2
0013c000020vAmEAAU,0013c00001yVgv6AAC,0.956,2
0013c000020vAmEAAU,0013c000020vMYFAA2,1,2
0013c000020vB1cAAE,0013c00001sMZHeAAO,0.85,3
0013c000020v9J2AAI,001Nq00000XCO1YIAX,1,1
0013c000020vAmEAAU,0013c000020vd1kAAA,0.916,2
0013c000020vB1cAAE,0013c000020vfe5AAA,1,3
0013c000020v9agAAA,001Nq00000XCO1ZIAX,1,2
0013c000020vCiTAAU,0011J00001NLgNcQAL,0.984,5
0013c000020vAmEAAU,001Nq00000XCO5wIAH,0.916,2
0013c000020vB1cAAE,001Nq00000XCNoqIAH,0.88,3
0013c000020vB1cAAE,001Nq00000XCO6CIAX,1,3
0013c000020vCiTAAU,0013c00001uauzjAAA,1,5
0013c000020vAmEAAU,001Nq00000as5UQIAY,1,2
0013c000020vDyRAAU,0011J00001NLfgxQAD,0.8759999999999999,5
0013c000020vBVyAAM,001Nq00000XCO1nIAH,1,2
0013c000020vDyRAAU,0013c00001oIaNbAAK,0.8759999999999999,5
0013c000020vCWZAA2,001Nq00000XCO1rIAH,1,1
0013c000020vETRAA2,001Nq00000XC2pBIAT,1,1
0013c000020vDyRAAU,0013c000020yj3QAAQ,0.8500000000000001,5
0013c000020vDE7AAM,001Nq00000as5UXIAY,1,1
0013c000020vDjtAAE,001Nq00000XCO1vIAH,1,1
0013c000020vEihAAE,001Nq00000XC2pDIAT,1,1
0013c000020vEz1AAE,001Nq00000XC2pEIAT,1,3
0013c000020vDyRAAU,001Nq00000XCBFnIAP,0.8500000000000001,5
0013c000020vFQLAA2,001Nq00000XC2pGIAT,1,1
0013c000020vG9bAAE,0013c00001yU7D4AAK,0.976,2
0013c000020vG9bAAE,0013c00001yVUruAAG,1,2
0013c000020vG8iAAE,001Nq00000XC2pLIAT,1,1
0013c000020vFSEAA2,001Nq00000XC2pIIAT,1,1
0013c000020vG9bAAE,0013c000020vatgAAA,1,2
0013c000020vFRnAAM,001Nq00000XC2pHIAT,1,4
0013c000020vGr4AAE,001Nq00000XC2pOIAT,1,1
0013c000020vGAkAAM,001Nq00000XC2pMIAT,1,3
0013c000020vHLDAA2,001Nq00000XCO3aIAH,1,2
0013c000020vHLbAAM,0011J00001EIX9EQAX,1,3
0013c000020vGORAA2,001Nq00000XC2pNIAT,1,1
0013c000020vHLbAAM,0011J00001OXmVRQA1,1,3
0013c000020vHKkAAM,001Nq00000XCO3ZIAX,1,1
0013c000020vHLbAAM,0013c000020vXzDAAU,1,3
0013c000020vHLbAAM,0013c000020vcY1AAI,1,3
0013c000020vHrpAAE,0011J00001EAlU1QAL,0.8919999999999999,2
0013c000020vG9bAAE,001Nq00000as0hqIAA,1,2
0013c000020vHLZAA2,001Nq00000XCO3bIAH,1,1
0013c000020vInXAAU,0013c00001yUpeNAAS,0.964,1
0013c000020vI4uAAE,0013c000020yHNAAA2,0.916,42
0013c000020vHLbAAM,001Nq00000as0hgIAA,1,3
0013c000020vHcYAAU,001Nq00000XCO3fIAH,1,1
0013c000020vIoBAAU,0011J00001OmoIxQAJ,1,1
0013c000020vHLkAAM,001Nq00000XCO3dIAH,1,1
0013c000020vInXAAU,001Nq00000XC7oLIAT,0.964,1
0013c000020vInXAAU,001Nq00000XCO3oIAH,1,1
0013c000020vHLlAAM,001Nq00000XCO3eIAH,1,1
0013c000020vI5MAAU,001Nq00000XCO3jIAH,1,1
0013c000020vIHeAAM,001Nq00000XCO3lIAH,1,7
0013c000020vIJ6AAM,001Nq00000XCO3mIAH,1,1
0013c000020vIbSAAU,001Nq00000XCO3nIAH,1,2
0013c000020vI4uAAE,001Nq00000XCO7iIAH,0.916,42
0013c000020vI4uAAE,001Nq00000XCOM8IAP,0.856,42
0013c000020vJ4wAAE,0013c000020vpdlAAA,1,2
0013c000020vJ4wAAE,0013c000020yGqmAAE,1,2
0013c000020vJ4wAAE,0013c000020yX2qAAE,0.86,2
0013c000020vJ4wAAE,0013c000020ygpUAAQ,1,2
0013c000020vI4uAAE,001Nq00000as5UdIAI,0.88,42
0013c000020vKItAAM,0011J00001OmlskQAB,0.85,8
0013c000020vKItAAM,0013c00001sQcOwAAK,0.862,8
0013c000020vKItAAM,0013c00001sQcRHAA0,0.88,8
0013c000020vK2OAAU,0013c000020vK2PAAU,0.852,2
0013c000020vKItAAM,0013c00001yfapzAAA,1,8
0013c000020vJ4wAAE,001Nq00000XCBEpIAP,0.86,2
0013c000020vK2PAAU,0013c000020vK2OAAU,0.852,1
0013c000020vIoBAAU,001Nq00000as5Q2IAI,1,1
0013c000020vKn8AAE,0013c000020vdxSAAQ,0.86,7
0013c000020vKItAAM,001Nq00000XCNlqIAH,0.964,8
0013c000020vK2VAAU,001Nq00000XCO3xIAH,1,15
0013c000020vJXvAAM,001Nq00000as5UfIAI,1,2
0013c000020vJnvAAE,001Nq00000XCO3tIAH,1,2
0013c000020vKItAAM,001Nq00000XCO1GIAX,0.862,8
0013c000020vJopAAE,001Nq00000XCO3uIAH,1,1
0013c000020vK2OAAU,001Nq00000XCO3vIAH,1,2
0013c000020vK2OAAU,001Nq00000XCO3wIAH,0.852,2
0013c000020vK2PAAU,001Nq00000XCO3vIAH,0.852,1
0013c000020vK2PAAU,001Nq00000XCO3wIAH,1,1
0013c000020vKnxAAE,001Nq00000XCO43IAH,1,1
0013c000020vKItAAM,001Nq00000as5XZIAY,0.964,8
0013c000020vKItAAM,001Nq00000as5cMIAQ,0.856,8
0013c000020vKItAAM,001Nq00000as5nZIAQ,1,8
0013c000020vKItAAM,001o0000010LfvGAAS,0.9400000000000001,8
0013c000020vKItAAM,001o0000011Pd9NAAS,0.9400000000000001,8
0013c000020vKItAAM,001o0000014d521AAA,0.868,8
0013c000020vKn8AAE,001Nq00000as0i1IAA,0.86,7
0013c000020vLZbAAM,0011J00001OmuZuQAJ,1,1
0013c000020vMoXAAU,0011J00001OXeZBQA1,0.8879999999999999,2
0013c000020vMoXAAU,0011J00001OmpInQAJ,0.9359999999999999,2
0013c000020vLZHAA2,0013c000020y6QMAAY,0.858,1
0013c000020vMYFAA2,0013c00001yVgv6AAC,0.956,4
0013c000020vMoXAAU,0013c000020vVwDAAU,0.856,2
0013c000020vLZbAAM,0013c000020yitXAAQ,1,1
0013c000020vMYFAA2,0013c000020vAmEAAU,1,4
0013c000020vMYFAA2,0013c000020vd1kAAA,0.916,4
0013c000020vLJCAA2,001Nq00000XCO47IAH,1,1
0013c000020vL47AAE,001Nq00000XCO46IAH,1,1
0013c000020vLZHAA2,001Nq00000XCO49IAH,1,1
0013c000020vLZHAA2,001Nq00000XCO6vIAH,0.858,1
0013c000020vLnSAAU,001Nq00000XCO4CIAX,1,1
0013c000020vMFeAAM,001Nq00000XCO4EIAX,1,1
0013c000020vLoOAAU,001Nq00000XCO4DIAX,1,1
0013c000020vMoNAAU,001Nq00000XCO4GIAX,1,1
0013c000020vMYFAA2,001Nq00000XCO5wIAH,0.916,4
0013c000020vLZbAAM,001Nq00000as5UmIAI,1,1
0013c000020vMoXAAU,001Nq00000as0hZIAQ,0.856,2
0013c000020vLY4AAM,001Nq00000XCO48IAH,1,1
0013c000020vMYFAA2,001Nq00000as5UQIAY,1,4
0013c000020vO1hAAE,0013c00001sQcRHAA0,0.8579999999999999,1
0013c000020vMp2AAE,001Nq00000XCO4IIAX,1,1
0013c000020vNnSAAU,001Nq00000XCO4MIAX,1,1
0013c000020vNY4AAM,001Nq00000XCO4LIAX,1,1
0013c000020vNHCAA2,001Nq00000XCO4KIAX,1,1
0013c000020vOa0AAE,0011J00001OmypcQAB,0.964,2
0013c000020vOa0AAE,0013c000020v7ybAAA,0.928,2
0013c000020vOHsAAM,001Nq00000XCNqnIAH,0.98,16
0013c000020vOa0AAE,0013c000020vcX7AAI,0.964,2
0013c000020vOa0AAE,0013c000020yAkZAAU,0.862,2
0013c000020vOa0AAE,0013c000020ykt4AAA,1,2
0013c000020vO1hAAE,001Nq00000XCO4NIAX,1,1
0013c000020vO3fAAE,001Nq00000XCO4QIAX,1,1
0013c000020vNGDAA2,001Nq00000XCO4JIAX,1,1
0013c000020vOa0AAE,001Nq00000XCO1VIAX,0.928,2
0013c000020vOa0AAE,001Nq00000XCO7BIAX,0.862,2
0013c000020vOILAA2,001Nq00000XCO4SIAX,1,1
0013c000020vOa0AAE,001Nq00000as0huIAA,0.964,2
0013c000020vOK7AAM,001Nq00000XCO4TIAX,1,1
0013c000020vOa0AAE,001Nq00000as5UsIAI,1,2
0013c000020vP5lAAE,0013c00001ub4JjAAI,0.968,1
0013c000020vOaUAAU,001Nq00000XCO4VIAX,1,1
0013c000020vP5lAAE,0013c000020vbnoAAA,0.904,1
0013c000020vOpWAAU,001Nq00000XCO4YIAX,1,1
0013c000020vOpJAAU,001Nq00000XCO4XIAX,1,1
0013c000020vObDAAU,001Nq00000XCO4WIAX,1,1
0013c000020vO24AAE,001Nq00000XCO4PIAX,1,2
0013c000020vPcTAAU,0013c000020vi0KAAQ,0.87,1
0013c000020vPpiAAE,0013c000020vaC3AAI,0.85,1
0013c000020vPbfAAE,001Nq00000XCO4dIAH,1,1
0013c000020vPJgAAM,001Nq00000as5UuIAI,1,1
0013c000020vPK8AAM,001Nq00000XCO4cIAH,1,1
0013c000020vPbpAAE,001Nq00000XCO4eIAH,1,1
0013c000020vPpPAAU,001Nq00000XCO4gIAH,1,2
0013c000020vR6dAAE,0011J00001MyVbMQAV,0.9580000000000001,379
0013c000020vPcTAAU,001Nq00000XCO4fIAH,1,1
0013c000020vPpiAAE,001Nq00000XCO5hIAH,0.85,1
0013c000020vPcTAAU,001Nq00000XCO6OIAX,0.87,1
0013c000020vQ42AAE,001Nq00000XCO4iIAH,1,1
0013c000020vPpiAAE,001Nq00000as5UwIAI,1,1
0013c000020vR6dAAE,0013c00001yVNNVAA4,0.9580000000000001,379
0013c000020vQroAAE,001Nq00000XCO4oIAH,1,1
0013c000020vQKuAAM,001Nq00000XCO4mIAH,1,1
0013c000020vQ62AAE,001Nq00000XCO4kIAH,1,1
0013c000020vQ4TAAU,001Nq00000as5UxIAI,1,1
0013c000020vQanAAE,001Nq00000XCO4nIAH,1,1
0013c000020vR6dAAE,001Nq00000XBzrPIAT,0.9580000000000001,379
0013c000020vRoHAAU,001Nq00000XCO4tIAH,1,1
0013c000020vRbkAAE,001Nq00000as5V0IAI,1,2
0013c000020vSK0AAM,001Nq00000XCO4vIAH,1,1
0013c000020vSonAAE,0013c000020yQBxAAM,1,6
0013c000020vSonAAE,0013c000020ycoVAAQ,1,6
0013c000020vR6dAAE,001Nq00000arpUfIAI,0.904,379
0013c000020vRqEAAU,001Nq00000XCO4uIAH,1,1
0013c000020vSLnAAM,001Nq00000XCO4wIAH,1,1
0013c000020vSmyAAE,001Nq00000XCO4zIAH,1,1
0013c000020vSa1AAE,001Nq00000XCO4yIAH,1,1
0013c000020vTgbAAE,0013c00001xlZ4PAAU,0.8919999999999999,2
0013c000020vT3jAAE,001Nq00000XCO51IAH,1,1
0013c000020vT57AAE,001Nq00000XCO52IAH,1,1
0013c000020vSMlAAM,001Nq00000XCO4xIAH,1,2
0013c000020vTAAAA2,001Nq00000XCO53IAH,1,1
0013c000020vSonAAE,001Nq00000as5nrIAA,0.912,6
0013c000020vTexAAE,001Nq00000XCO55IAH,1,1
0013c000020vUvLAAU,0011J00001OXmJZQA1,0.85,8
0013c000020vTPsAAM,001Nq00000XCO54IAH,1,1
0013c000020vVALAA2,0011J00001OmlskQAB,0.8979999999999999,234
0013c000020vV8lAAE,0013c000020jMcZAAU,1,2
0013c000020vVAuAAM,0011J00001OmpcDQAR,1,6
0013c000020vVNyAAM,0011J00001OXdysQAD,0.88,3
0013c000020vTgbAAE,001Nq00000XCO56IAH,1,2
0013c000020vVAuAAM,0013c00001yUnO5AAK,1,6
0013c000020vVNyAAM,0011J00001OmnWKQAZ,1,3
0013c000020vUShAAM,001Nq00000XCO57IAH,1,1
0013c000020vUgmAAE,001Nq00000XCO58IAH,1,1
0013c000020vVAuAAM,0013c000020wPYSAA2,0.91,6
0013c000020vVOAAA2,0011J00001Omw9XQAR,0.874,14
0013c000020vVwVAAU,0011J00001EAdX0QAL,1,1
0013c000020vVwVAAU,0011J00001LFAcyQAH,0.928,1
0013c000020vVwVAAU,0011J00001NLfNXQA1,1,1
0013c000020vVwDAAU,0011J00001OXeZBQA1,0.9,2
0013c000020vUhXAAU,001Nq00000XCO59IAH,1,1
0013c000020vVwVAAU,0011J00001OXl6QQAT,1,1
0013c000020vVwVAAU,0011J00001OY9DbQAL,0.9219999999999999,1
0013c000020vVOAAA2,0013c000020vikAAAQ,0.916,14
0013c000020vVwDAAU,0011J00001OmpInQAJ,0.984,2
0013c000020vVALAA2,001Nq00000XCNn7IAH,1,234
0013c000020vVwVAAU,0013c00001px4OgAAI,1,1
0013c000020vVwVAAU,0013c00001uazzgAAA,0.928,1
0013c000020vVwVAAU,0013c00001yU1vSAAS,0.928,1
0013c000020vVwDAAU,0013c000020vMoXAAU,0.856,2
0013c000020vVwVAAU,0013c000020vfu3AAA,0.85,1
0013c000020vXEUAA2,0011J00001OXg2UQAT,1,1
0013c000020vWCbAAM,0011J00001On4fMQAR,1,1
0013c000020vUvLAAU,001Nq00000XCO5AIAX,1,8
0013c000020vVNyAAM,001Nq00000XCO5GIAX,0.984,3
0013c000020vVALAA2,001o0000014d521AAA,0.88,234
0013c000020vXTKAA2,0011J00001Omw9XQAR,0.8600000000000001,32
0013c000020vVAuAAM,001Nq00000as0hVIAQ,1,6
0013c000020vVAuAAM,001Nq00000as5JXIAY,0.91,6
0013c000020vVAuAAM,001o000000vfmjoAAA,1,6
0013c000020vVvWAAU,001Nq00000XCO5IIAX,1,1
0013c000020vXzDAAU,0011J00001EIX9EQAX,1,2
0013c000020vXzDAAU,0011J00001OXmVRQA1,1,2
0013c000020vVwVAAU,001Nq00000XCO6DIAX,0.85,1
0013c000020vVOAAA2,001Nq00000as5R8IAI,0.934,14
